timestamp, callchains, power, resource_usage, gpu_power
1.160000, 0xfffffffffffffe00;0x73ad26d56c32;0x73ad26e20adb;0x73ad26e217e7;0x73ad26ee5a50;0x73ad26d0db33;0x73ad26d55324;0x73ad26c34414;0x73ad26ee2c1e;0x73ad26b41496;0x73ad26ebd490;0x73ad26b47aa2;0x73ad26cebc38;libcudart_static_62bf97ede6676c12dc2198cbd9638c874b553f59;libcudart_static_666f2d04e6264b1aad89e7e6c70f2a00ab426468;libcudart_static_c7069eb0f366e48aabf6523aac98ec66807a66e1;libcudart_static_68127101e2d01f85b0c24511433a58184b030ca4;cudaMemcpy2DToArray;_Z13updateTextureP6float2mmm;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff93099f40;0xffffffff923e9ebd;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff93015f06;0xffffffff921da068;0xffffffff921da43a;0xffffffff93098aae;0xffffffff9309125a;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|, 14.720097, 0.00, 64.126000
1.265000, 0xfffffffffffffe00;0x73ad2bd0fee2;0xbeef0100;|0xfffffffffffffe00;0x59e903b9a7d0;libcudart_static_84455ef645bd64118bdb5d7187c33a7e3780ec53;__cudaPushCallConfiguration;advectParticles;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;xcb_poll_for_reply64;0x73ad2df03ca2;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffffc1b0df9c;0xfffffffffffffe00;ioctl;0x73ad2c500930;|, 13.785771, 16.67, 64.324000
1.368000, 0xfffffffffffffe00;0x73ad26ade9b0;0x73ad26b7f7d2;0x73ad26eeb739;0x73ad26e21343;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z50__device_stub__Z16diffuseProject_kP6float2S0_iiffiP6float2S0_iiffi;_Z16diffuseProject_kP6float2S0_iiffi;diffuseProject;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff922ef50c;0xffffffff922f2ce7;0xffffffff92292f24;0xffffffff92317120;0xffffffff9232e216;0xffffffff9232e560;0xffffffff92310463;0xffffffff92310a05;0xffffffff91e0c0ea;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__open;_IO_file_open;_IO_file_fopen@@GLIBC_2.2.5;fopen@@GLIBC_2.2.5;0x73ad2bff4538;0x73ad2bff5360;0x5355f48949544155;|0xfffffffffffffe00;0x73ad26ee5e3c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff93010243;0xffffffff92352c10;0xffffffff923e9cc7;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|, 14.113903, 25.00, 64.490000
1.472000, 0xfffffffffffffe00;0x73ad26b7b730;0x73ad26de159e;0x73ad26b8010d;0x73ad26e20bc2;0x73ad26bf6f43;0x73ad26cf317c;libcudart_static_b63e1b72c4186d2b6489eb2dc83e87697879a6c8;cudaGraphicsMapResources;advectParticles;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff93008970;0xffffffff9300906c;0xffffffff9300f22f;0xffffffff92351f76;0xffffffff923e9f3c;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xfffffffffffffe00;pthread_mutex_unlock@@GLIBC_2.2.5;0x73ad26e20aeb;0x73ad26e217e7;0x73ad26ee5a50;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff9228e5e2;0xffffffffc11f509a;0xffffffffc1b0de86;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xfffffffffffffe00;0x73ad26ee5f8f;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z50__device_stub__Z16diffuseProject_kP6float2S0_iiffiP6float2S0_iiffi;_Z16diffuseProject_kP6float2S0_iiffi;diffuseProject;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|, 17.005288, 0.00, 64.585000
1.578000, 0xffffffffffffff80;0xffffffff91f61820;0xffffffff930a0920;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xfffffffffffffe00;pthread_mutex_unlock@@GLIBC_2.2.5;0x73ad26e21426;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff93008c18;0xffffffff92352c10;0xffffffff923ea15c;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xfffffffffffffe00;0x73ad2d7530f4;0x59e93d595b90;0x0;|, 14.817113, 0.00, 64.902000
1.680000, 0xfffffffffffffe00;0x73ad26ee3527;0x73ad26ee6ef2;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad3ef6c04b;_XEnq;0x73ad2df079af;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff91e6c7f3;0xffffffff92337438;0xffffffff92337688;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|, 17.524225, 8.33, 65.090000
1.782000, 0xfffffffffffffe00;0x73ad26c452c1;0x73ad26c46296;0x73ad26b013e1;0x73ad26c2523e;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z50__device_stub__Z16diffuseProject_kP6float2S0_iiffiP6float2S0_iiffi;_Z16diffuseProject_kP6float2S0_iiffi;diffuseProject;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff930a7cb4;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xfffffffffffffe00;0x73ad26ee4997;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff9236d969;0xffffffff925798a2;0xffffffff92579b80;0xffffffff92592186;0xffffffff92592e3d;0xffffffff9258e18d;0xffffffff9258e307;0xffffffff9251820c;0xffffffff9231d94c;0xffffffff9231dafe;0xffffffff9231db65;0xffffffff91e0bcfd;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__fstat64;_IO_doallocbuf;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x0;|, 13.748431, 0.00, 65.040000
1.886000, 0xfffffffffffffe00;0x73ad26d569e9;0x73ad26d59326;0x73ad26e213b3;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;pthread_mutex_unlock@@GLIBC_2.2.5;0x73ad2c06fbd5;|0xffffffffffffff80;0xffffffff91f9e32c;0xffffffff91fa99fe;0xffffffff930a08c4;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xfffffffffffffe00;0x73ad26c1b790;libcudart_static_19d132c815f85334ee1756d16281ce95ea02e148;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z52__device_stub__Z16updateVelocity_kP6float2PfS1_iiiimP6float2PfS1_iiiim;_Z16updateVelocity_kP6float2PfS1_iiiim;updateVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|, 14.407192, 0.00, 65.177000
1.989000, 0xfffffffffffffe00;__glDispatchCheckMultithreaded;0x73ad3ef9a1ed;fgSetWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff92316b90;0xffffffff91e0af8d;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xffffffffffffff80;0xffffffff9226f853;0xffffffff92270062;0xffffffff9227074c;0xffffffff922707f9;0xffffffff91ee35ca;0xffffffff91ee37b2;0xffffffff91ee3843;0xffffffffc11f4109;0xffffffffc11e4db1;0xffffffffc1ce2581;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xffffffffffffff80;0xffffffff930a99f7;0xffffffff9224bc7f;0xffffffff9224bdee;0xffffffffc11ee1b1;0xffffffffc11ee96f;0xffffffff9225bb23;0xffffffff9225c6ab;0xffffffff922184c0;0xffffffff9225878a;0xffffffff91e66713;0xffffffff91e0bd84;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__mmap;0x73ad2c5e469b;|0xfffffffffffffe00;0x73ad2c0d2d60;0xbeef0100;|0xfffffffffffffe00;0x73ad2c07f84b;0xffffffffffffffff;0x31707662726100;|, 13.833612, 25.00, 64.988000
2.092000, 0xffffffffffffff80;0xffffffff93098931;0xffffffff9309125a;0xffffffff9320012b;0xfffffffffffffe00;recvmsg;0x73ad3ef36f1a;0x73ad3ef38048;0x73ad2df03ad6;0x73ad2df03c61;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad2c1523e5;0x0;0x1;|0xfffffffffffffe00;0x73ad26d54bf5;0x73ad26c34414;0x73ad26ee2c1e;0x73ad26b41496;0x73ad26ebd490;0x73ad26b47aa2;0x73ad26cebc38;libcudart_static_62bf97ede6676c12dc2198cbd9638c874b553f59;libcudart_static_666f2d04e6264b1aad89e7e6c70f2a00ab426468;libcudart_static_c7069eb0f366e48aabf6523aac98ec66807a66e1;libcudart_static_68127101e2d01f85b0c24511433a58184b030ca4;cudaMemcpy2DToArray;_Z13updateTextureP6float2mmm;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26b2e208;0x73ad26b2eadc;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z53__device_stub__Z16advectVelocity_kP6float2PfS1_iiifiyP6float2PfS1_iiifiy;_Z16advectVelocity_kP6float2PfS1_iiifiy;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|, 13.476291, 0.00, 64.769000
2.198000, 0xfffffffffffffe00;0x73ad26af28d0;0x73ad26ee5b6e;0x73ad26d0db33;0x73ad26d55324;0x73ad26c34414;0x73ad26ee2c1e;0x73ad26b41496;0x73ad26ebd490;0x73ad26b47aa2;0x73ad26cebc38;libcudart_static_62bf97ede6676c12dc2198cbd9638c874b553f59;libcudart_static_666f2d04e6264b1aad89e7e6c70f2a00ab426468;libcudart_static_c7069eb0f366e48aabf6523aac98ec66807a66e1;libcudart_static_68127101e2d01f85b0c24511433a58184b030ca4;cudaMemcpy2DToArray;_Z13updateTextureP6float2mmm;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad2bfe8520;0x306d5f6c;|0xffffffffffffff80;0xffffffff92352b70;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|, 13.291811, 33.33, 64.537000
2.302000, 0xffffffffffffff80;0xffffffff91face3b;0xffffffff930a91ce;0xffffffffc11e54ba;0xffffffffc1ce7eef;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xfffffffffffffe00;0x73ad26b02897;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff93200171;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|, 13.036250, 0.00, 64.249000
2.403000, 0xffffffffffffff80;0xffffffff93015f09;0xffffffff921da068;0xffffffff921da43a;0xffffffff93098aae;0xffffffff9309125a;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xfffffffffffffe00;0x73ad26b7f854;0x73ad26eeb739;0x73ad26e21343;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff91f167ef;0xffffffff91f18ab2;0xffffffff91ee4dea;0xffffffff91ee54bb;0xffffffff91ee372f;0xffffffff91ee3843;0xffffffffc11f4109;0xffffffffc11e4db1;0xffffffffc1ce2581;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xffffffffffffff80;0xffffffff92268a9d;0xffffffff92244f84;0xffffffff9224be04;0xffffffffc11ee1b1;0xffffffffc11ee96f;0xffffffff9225bb23;0xffffffff9225c6ab;0xffffffff922184c0;0xffffffff9225878a;0xffffffff91e66713;0xffffffff91e0bd84;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__mmap;0x73ad2c5e469b;|0xffffffffffffff80;0xffffffff93008d00;0xffffffff9300f22f;0xffffffff92351f76;0xffffffff923ea0dc;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff9203457c;0xffffffff9203914b;0xffffffff92035d1e;0xffffffff9203634a;0xffffffff91e0bbb3;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;pthread_cond_broadcast@@GLIBC_2.3.2;0x73ad2bfe9124;0x0;0xa87;|, 14.135347, 0.00, 64.060000
2.506000, 0xfffffffffffffe00;0x73ad26b029ed;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z50__device_stub__Z16diffuseProject_kP6float2S0_iiffiP6float2S0_iiffi;_Z16diffuseProject_kP6float2S0_iiffi;diffuseProject;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff922ef524;0xffffffff922f2fa3;0xffffffff92290989;0xffffffff92316e83;0xffffffff9231705c;0xffffffff9230ca5d;0xffffffff91e0b7f3;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__close_nocancel;fclose@@GLIBC_2.2.5;0x73ad2bff45f0;0x59e93dbb00ac;|0xffffffffffffff80;0xffffffff91f7f1b4;0xffffffff91f7f5ed;0xffffffff91f69387;0xffffffff920141a1;0xffffffff9202d1d7;0xffffffff9201511f;0xffffffff92016078;0xffffffff91eb3126;0xffffffff93097b77;0xffffffff93200f0b;0xfffffffffffffe00;0x73ad2c0e4e7b;0xbeef0100;|, 13.719835, 25.00, 64.029000
2.610000, 0xffffffffffffff80;0xffffffff92233366;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad26b7f442;0x73ad26b7f7d2;0x73ad26eeb739;0x73ad26e21343;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z53__device_stub__Z16advectVelocity_kP6float2PfS1_iiifiyP6float2PfS1_iiifiy;_Z16advectVelocity_kP6float2PfS1_iiifiy;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26b0367c;0x73ad26ee5b6e;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xffffffffffffff80;0xffffffff91f8cdbb;0xffffffff91f70b12;0xffffffff91f784f9;0xffffffff91f790cf;0xffffffff91f6182f;0xffffffff930a0920;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xffffffffffffff80;0xffffffff930a91fc;0xffffffff92592e71;0xffffffff9258e18d;0xffffffff9258e307;0xffffffff9251820c;0xffffffff9231d94c;0xffffffff9231dafe;0xffffffff9231db65;0xffffffff91e0bcfd;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__fstat64;_IO_doallocbuf;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x0;|, 13.173000, 0.00, 63.716000
2.715000, 0xfffffffffffffe00;0x73ad2c0b97a7;|0xfffffffffffffe00;0x73ad26c45cc6;0x73ad26b013e1;0x73ad26c2523e;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26d58dde;0x73ad26e20aca;0x73ad26e217e7;0x73ad26ee5a50;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z52__device_stub__Z16updateVelocity_kP6float2PfS1_iiiimP6float2PfS1_iiiim;_Z16updateVelocity_kP6float2PfS1_iiiim;updateVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad2be0d570;0x0;0x1;|0xffffffffffffff80;0xffffffffc11e1646;0xffffffff923367c8;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xffffffffffffff80;0xffffffffc11f66ba;0xfffffffffffffe00;ioctl;0x73ad2c500930;|, 14.314743, 0.00, 63.384000
2.818000, 0xffffffffffffff80;0xffffffff92579866;0xffffffff92579b80;0xffffffff92592186;0xffffffff92592e3d;0xffffffff9258e18d;0xffffffff9258e307;0xffffffff9251820c;0xffffffff9231d94c;0xffffffff9231dafe;0xffffffff9231db65;0xffffffff91e0bcfd;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__fstat64;_IO_doallocbuf;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x0;|0xffffffffffffff80;0xffffffff93010289;0xffffffff92352c10;0xffffffff923ea006;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff92351f83;0xffffffff923ea192;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff9269a489;0xffffffff91f7f1d9;0xffffffff91f7f5ed;0xffffffff91f69387;0xffffffff920141a1;0xffffffff9202d1d7;0xffffffff9201511f;0xffffffff92016078;0xffffffff91eb3126;0xffffffff93097b77;0xffffffff93200f0b;0xfffffffffffffe00;pthread_rwlock_wrlock@@GLIBC_2.34;0x73ad2c06c4c2;0x0;|0xfffffffffffffe00;0x73ad2c066ee8;0x0;|, 14.257893, 0.00, 63.190000
